from,to,from_x,from_y,to_x,to_y
31,189,895026.5192,6253320.012,899142.4554,6252598.436
31,188,895026.5192,6253320.012,899652.3352,6251059.146
31,186,895026.5192,6253320.012,901234.2054,6254146.527
31,185,895026.5192,6253320.012,899255.6088,6249530.409
31,184,895026.5192,6253320.012,896259.7889,6247501.291
31,182,895026.5192,6253320.012,898140.7095,6250264.237
31,181,895026.5192,6253320.012,896109.477,6249277.96
31,180,895026.5192,6253320.012,894782.8435,6252089.149
31,179,895026.5192,6253320.012,893572.6591,6250200.509
31,178,895026.5192,6253320.012,887648.8491,6254456.912
31,177,895026.5192,6253320.012,893031.9905,6248778.506
31,175,895026.5192,6253320.012,894474.0396,6248609.383
31,173,895026.5192,6253320.012,897817.951,6248248.827
31,171,895026.5192,6253320.012,895931.1183,6251813.658
31,170,895026.5192,6253320.012,897221.6731,6254280.26
31,168,895026.5192,6253320.012,898248.009,6245355.938
31,167,895026.5192,6253320.012,894828.0179,6249954.883
31,166,895026.5192,6253320.012,895291.0231,6251467.41
31,165,895026.5192,6253320.012,893782.4458,6252279.328
31,164,895026.5192,6253320.012,894740.5409,6251293.16
31,163,895026.5192,6253320.012,894164.4941,6251897.209
31,162,895026.5192,6253320.012,896776.7877,6252796.681
31,161,895026.5192,6253320.012,890993.371,6253728.532
31,160,895026.5192,6253320.012,896488.4487,6248556.281
31,159,895026.5192,6253320.012,900195.4364,6248526.496
31,155,895026.5192,6253320.012,900153.4479,6248867.131
31,153,895026.5192,6253320.012,898500.9082,6246755.937
31,152,895026.5192,6253320.012,897286.6513,6247185.555
31,151,895026.5192,6253320.012,896631.6547,6247762.015
31,150,895026.5192,6253320.012,900202.6795,6246895.042
31,149,895026.5192,6253320.012,895735.968,6253146.208
31,148,895026.5192,6253320.012,891372.3166,6254184.236
31,146,895026.5192,6253320.012,901672.3426,6254377.7
31,144,895026.5192,6253320.012,895958.0381,6253459.031
31,143,895026.5192,6253320.012,897767.2279,6247251.124
31,142,895026.5192,6253320.012,899303.8602,6247252.014
31,141,895026.5192,6253320.012,899681.8593,6247197.84
31,139,895026.5192,6253320.012,900263.7652,6246510.953
31,137,895026.5192,6253320.012,899756.3707,6251531.358
31,136,895026.5192,6253320.012,895099.7515,6249659.798
31,135,895026.5192,6253320.012,896114.4621,6247824.183
31,133,895026.5192,6253320.012,900728.7969,6246903.486
31,131,895026.5192,6253320.012,893879.1175,6247855.605
31,129,895026.5192,6253320.012,892023.3448,6255575.88
31,128,895026.5192,6253320.012,895263.7109,6247423.294
31,127,895026.5192,6253320.012,897487.6186,6250156.936
31,126,895026.5192,6253320.012,901228.7378,6252522.538
31,125,895026.5192,6253320.012,893249.3762,6244927.335
31,124,895026.5192,6253320.012,899112.5379,6254097.162
31,122,895026.5192,6253320.012,899076.1026,6253026.675
31,121,895026.5192,6253320.012,898887.4503,6247539.568
31,120,895026.5192,6253320.012,895396.9513,6247783.149
31,117,895026.5192,6253320.012,902150.6696,6253418.113
31,115,895026.5192,6253320.012,898797.9989,6249686.688
31,114,895026.5192,6253320.012,897966.3836,6245337.298
31,113,895026.5192,6253320.012,892716.6781,6253417.617
31,112,895026.5192,6253320.012,887059.2441,6255155.552
31,111,895026.5192,6253320.012,899975.3757,6252197.331
31,110,895026.5192,6253320.012,890859.8999,6255949.775
31,107,895026.5192,6253320.012,899641.6743,6251421.266
31,106,895026.5192,6253320.012,892999.4991,6251972.58
31,105,895026.5192,6253320.012,897200.104,6253609.11
31,103,895026.5192,6253320.012,895177.0332,6248868.822
31,101,895026.5192,6253320.012,899260.222,6252858.947
31,100,895026.5192,6253320.012,896307.021,6248669.911
31,98,895026.5192,6253320.012,895781.1484,6248121.332
31,97,895026.5192,6253320.012,901763.6392,6248361.94
31,96,895026.5192,6253320.012,898380.303,6252031.261
31,95,895026.5192,6253320.012,896593.139,6249091.066
31,92,895026.5192,6253320.012,894567.2561,6245376.225
31,91,895026.5192,6253320.012,892291.405,6253068.862
31,90,895026.5192,6253320.012,893016.4,6250461.1
31,88,895026.5192,6253320.012,898113.833,6245597.724
31,87,895026.5192,6253320.012,891066.186,6253279.483
31,84,895026.5192,6253320.012,892958.915,6252347.393
31,83,895026.5192,6253320.012,891936.9185,6251109.496
31,82,895026.5192,6253320.012,894713.221,6250499.28
31,81,895026.5192,6253320.012,887809.781,6254170.987
31,80,895026.5192,6253320.012,896036.539,6250234.585
31,78,895026.5192,6253320.012,898218.726,6251175.439
31,77,895026.5192,6253320.012,894529.7,6248105.3
31,76,895026.5192,6253320.012,898620.7,6247103.47
31,74,895026.5192,6253320.012,891481.2,6246616
31,72,895026.5192,6253320.012,891798.608,6253877.724
31,71,895026.5192,6253320.012,897281.479,6245629.767
31,67,895026.5192,6253320.012,892512.4,6245621.7
31,66,895026.5192,6253320.012,895165.897,6245720.823
31,65,895026.5192,6253320.012,894486.781,6248894.943
31,64,895026.5192,6253320.012,894855.983,6247409.194
31,62,895026.5192,6253320.012,895878.92,6247215.69
31,61,895026.5192,6253320.012,895664.219,6245175.359
31,60,895026.5192,6253320.012,890974.361,6251308.49
31,59,895026.5192,6253320.012,893477.193,6247457.289
31,58,895026.5192,6253320.012,899936.488,6248962.317
31,57,895026.5192,6253320.012,890079.414,6253450.521
31,56,895026.5192,6253320.012,892732.892,6247074.075
31,54,895026.5192,6253320.012,895560.563,6247489.034
31,52,895026.5192,6253320.012,898811.039,6249310.868
31,51,895026.5192,6253320.012,892100.6,6246438.6
31,49,895026.5192,6253320.012,897318.727,6247633.189
31,48,895026.5192,6253320.012,892769.48,6246258.074
31,46,895026.5192,6253320.012,892846.802,6245298.044
31,45,895026.5192,6253320.012,897509.602,6251289.601
31,44,895026.5192,6253320.012,894737.918,6246547.755
31,42,895026.5192,6253320.012,894175.9,6245679.6
31,41,895026.5192,6253320.012,886624.1307,6254755.631
31,40,895026.5192,6253320.012,887522.2537,6255467.697
31,39,895026.5192,6253320.012,887935.7119,6254675.236
31,38,895026.5192,6253320.012,888452.5345,6254778.601
31,37,895026.5192,6253320.012,889486.1799,6255249.484
31,36,895026.5192,6253320.012,892752.8326,6255968.181
31,35,895026.5192,6253320.012,892541.1763,6255192.059
31,34,895026.5192,6253320.012,892809.9241,6253630.106
31,33,895026.5192,6253320.012,893636.8404,6253457.832
31,32,895026.5192,6253320.012,894257.0276,6253687.531
30,195,896234.7358,6254123.959,900626.3369,6253112.184
30,194,896234.7358,6254123.959,899962.6971,6251047.65
30,193,896234.7358,6254123.959,898360.8419,6249231.89
30,192,896234.7358,6254123.959,891245.3657,6253164.735
30,189,896234.7358,6254123.959,899142.4554,6252598.436
30,188,896234.7358,6254123.959,899652.3352,6251059.146
30,186,896234.7358,6254123.959,901234.2054,6254146.527
30,185,896234.7358,6254123.959,899255.6088,6249530.409
30,184,896234.7358,6254123.959,896259.7889,6247501.291
30,182,896234.7358,6254123.959,898140.7095,6250264.237
30,181,896234.7358,6254123.959,896109.477,6249277.96
30,180,896234.7358,6254123.959,894782.8435,6252089.149
30,179,896234.7358,6254123.959,893572.6591,6250200.509
30,178,896234.7358,6254123.959,887648.8491,6254456.912
30,177,896234.7358,6254123.959,893031.9905,6248778.506
30,175,896234.7358,6254123.959,894474.0396,6248609.383
30,173,896234.7358,6254123.959,897817.951,6248248.827
30,171,896234.7358,6254123.959,895931.1183,6251813.658
30,170,896234.7358,6254123.959,897221.6731,6254280.26
30,167,896234.7358,6254123.959,894828.0179,6249954.883
30,166,896234.7358,6254123.959,895291.0231,6251467.41
30,165,896234.7358,6254123.959,893782.4458,6252279.328
30,164,896234.7358,6254123.959,894740.5409,6251293.16
30,163,896234.7358,6254123.959,894164.4941,6251897.209
30,162,896234.7358,6254123.959,896776.7877,6252796.681
30,161,896234.7358,6254123.959,890993.371,6253728.532
30,160,896234.7358,6254123.959,896488.4487,6248556.281
30,159,896234.7358,6254123.959,900195.4364,6248526.496
30,155,896234.7358,6254123.959,900153.4479,6248867.131
30,153,896234.7358,6254123.959,898500.9082,6246755.937
30,152,896234.7358,6254123.959,897286.6513,6247185.555
30,151,896234.7358,6254123.959,896631.6547,6247762.015
30,150,896234.7358,6254123.959,900202.6795,6246895.042
30,149,896234.7358,6254123.959,895735.968,6253146.208
30,148,896234.7358,6254123.959,891372.3166,6254184.236
30,146,896234.7358,6254123.959,901672.3426,6254377.7
30,144,896234.7358,6254123.959,895958.0381,6253459.031
30,143,896234.7358,6254123.959,897767.2279,6247251.124
30,142,896234.7358,6254123.959,899303.8602,6247252.014
30,141,896234.7358,6254123.959,899681.8593,6247197.84
30,139,896234.7358,6254123.959,900263.7652,6246510.953
30,137,896234.7358,6254123.959,899756.3707,6251531.358
30,136,896234.7358,6254123.959,895099.7515,6249659.798
30,135,896234.7358,6254123.959,896114.4621,6247824.183
30,133,896234.7358,6254123.959,900728.7969,6246903.486
30,131,896234.7358,6254123.959,893879.1175,6247855.605
30,129,896234.7358,6254123.959,892023.3448,6255575.88
30,128,896234.7358,6254123.959,895263.7109,6247423.294
30,127,896234.7358,6254123.959,897487.6186,6250156.936
30,126,896234.7358,6254123.959,901228.7378,6252522.538
30,124,896234.7358,6254123.959,899112.5379,6254097.162
30,122,896234.7358,6254123.959,899076.1026,6253026.675
30,121,896234.7358,6254123.959,898887.4503,6247539.568
30,120,896234.7358,6254123.959,895396.9513,6247783.149
30,117,896234.7358,6254123.959,902150.6696,6253418.113
30,115,896234.7358,6254123.959,898797.9989,6249686.688
30,113,896234.7358,6254123.959,892716.6781,6253417.617
30,111,896234.7358,6254123.959,899975.3757,6252197.331
30,110,896234.7358,6254123.959,890859.8999,6255949.775
30,107,896234.7358,6254123.959,899641.6743,6251421.266
30,106,896234.7358,6254123.959,892999.4991,6251972.58
30,105,896234.7358,6254123.959,897200.104,6253609.11
30,104,896234.7358,6254123.959,902162.4159,6248296.579
30,103,896234.7358,6254123.959,895177.0332,6248868.822
30,101,896234.7358,6254123.959,899260.222,6252858.947
30,100,896234.7358,6254123.959,896307.021,6248669.911
30,98,896234.7358,6254123.959,895781.1484,6248121.332
30,97,896234.7358,6254123.959,901763.6392,6248361.94
30,96,896234.7358,6254123.959,898380.303,6252031.261
30,95,896234.7358,6254123.959,896593.139,6249091.066
30,91,896234.7358,6254123.959,892291.405,6253068.862
30,90,896234.7358,6254123.959,893016.4,6250461.1
30,87,896234.7358,6254123.959,891066.186,6253279.483
30,84,896234.7358,6254123.959,892958.915,6252347.393
30,83,896234.7358,6254123.959,891936.9185,6251109.496
30,82,896234.7358,6254123.959,894713.221,6250499.28
30,81,896234.7358,6254123.959,887809.781,6254170.987
30,80,896234.7358,6254123.959,896036.539,6250234.585
30,78,896234.7358,6254123.959,898218.726,6251175.439
30,77,896234.7358,6254123.959,894529.7,6248105.3
30,76,896234.7358,6254123.959,898620.7,6247103.47
30,72,896234.7358,6254123.959,891798.608,6253877.724
30,71,896234.7358,6254123.959,897281.479,6245629.767
30,66,896234.7358,6254123.959,895165.897,6245720.823
30,65,896234.7358,6254123.959,894486.781,6248894.943
30,64,896234.7358,6254123.959,894855.983,6247409.194
30,62,896234.7358,6254123.959,895878.92,6247215.69
30,60,896234.7358,6254123.959,890974.361,6251308.49
30,59,896234.7358,6254123.959,893477.193,6247457.289
30,58,896234.7358,6254123.959,899936.488,6248962.317
30,57,896234.7358,6254123.959,890079.414,6253450.521
30,56,896234.7358,6254123.959,892732.892,6247074.075
30,54,896234.7358,6254123.959,895560.563,6247489.034
30,52,896234.7358,6254123.959,898811.039,6249310.868
30,49,896234.7358,6254123.959,897318.727,6247633.189
30,48,896234.7358,6254123.959,892769.48,6246258.074
30,45,896234.7358,6254123.959,897509.602,6251289.601
30,44,896234.7358,6254123.959,894737.918,6246547.755
30,39,896234.7358,6254123.959,887935.7119,6254675.236
30,38,896234.7358,6254123.959,888452.5345,6254778.601
30,37,896234.7358,6254123.959,889486.1799,6255249.484
30,36,896234.7358,6254123.959,892752.8326,6255968.181
30,35,896234.7358,6254123.959,892541.1763,6255192.059
30,34,896234.7358,6254123.959,892809.9241,6253630.106
30,33,896234.7358,6254123.959,893636.8404,6253457.832
30,32,896234.7358,6254123.959,894257.0276,6253687.531
30,31,896234.7358,6254123.959,895026.5192,6253320.012
29,195,897429.1704,6254663.751,900626.3369,6253112.184
29,194,897429.1704,6254663.751,899962.6971,6251047.65
29,193,897429.1704,6254663.751,898360.8419,6249231.89
29,192,897429.1704,6254663.751,891245.3657,6253164.735
29,190,897429.1704,6254663.751,903115.7029,6248328.979
29,189,897429.1704,6254663.751,899142.4554,6252598.436
29,188,897429.1704,6254663.751,899652.3352,6251059.146
29,186,897429.1704,6254663.751,901234.2054,6254146.527
29,185,897429.1704,6254663.751,899255.6088,6249530.409
29,184,897429.1704,6254663.751,896259.7889,6247501.291
29,182,897429.1704,6254663.751,898140.7095,6250264.237
29,181,897429.1704,6254663.751,896109.477,6249277.96
29,180,897429.1704,6254663.751,894782.8435,6252089.149
29,179,897429.1704,6254663.751,893572.6591,6250200.509
29,177,897429.1704,6254663.751,893031.9905,6248778.506
29,175,897429.1704,6254663.751,894474.0396,6248609.383
29,173,897429.1704,6254663.751,897817.951,6248248.827
29,172,897429.1704,6254663.751,902428.6381,6247977.304
29,171,897429.1704,6254663.751,895931.1183,6251813.658
29,170,897429.1704,6254663.751,897221.6731,6254280.26
29,167,897429.1704,6254663.751,894828.0179,6249954.883
29,166,897429.1704,6254663.751,895291.0231,6251467.41
29,165,897429.1704,6254663.751,893782.4458,6252279.328
29,164,897429.1704,6254663.751,894740.5409,6251293.16
29,163,897429.1704,6254663.751,894164.4941,6251897.209
29,162,897429.1704,6254663.751,896776.7877,6252796.681
29,161,897429.1704,6254663.751,890993.371,6253728.532
29,160,897429.1704,6254663.751,896488.4487,6248556.281
29,159,897429.1704,6254663.751,900195.4364,6248526.496
29,155,897429.1704,6254663.751,900153.4479,6248867.131
29,153,897429.1704,6254663.751,898500.9082,6246755.937
29,152,897429.1704,6254663.751,897286.6513,6247185.555
29,151,897429.1704,6254663.751,896631.6547,6247762.015
29,150,897429.1704,6254663.751,900202.6795,6246895.042
29,149,897429.1704,6254663.751,895735.968,6253146.208
29,148,897429.1704,6254663.751,891372.3166,6254184.236
29,146,897429.1704,6254663.751,901672.3426,6254377.7
29,144,897429.1704,6254663.751,895958.0381,6253459.031
29,143,897429.1704,6254663.751,897767.2279,6247251.124
29,142,897429.1704,6254663.751,899303.8602,6247252.014
29,141,897429.1704,6254663.751,899681.8593,6247197.84
29,139,897429.1704,6254663.751,900263.7652,6246510.953
29,137,897429.1704,6254663.751,899756.3707,6251531.358
29,136,897429.1704,6254663.751,895099.7515,6249659.798
29,135,897429.1704,6254663.751,896114.4621,6247824.183
29,133,897429.1704,6254663.751,900728.7969,6246903.486
29,131,897429.1704,6254663.751,893879.1175,6247855.605
29,129,897429.1704,6254663.751,892023.3448,6255575.88
29,128,897429.1704,6254663.751,895263.7109,6247423.294
29,127,897429.1704,6254663.751,897487.6186,6250156.936
29,126,897429.1704,6254663.751,901228.7378,6252522.538
29,124,897429.1704,6254663.751,899112.5379,6254097.162
29,122,897429.1704,6254663.751,899076.1026,6253026.675
29,121,897429.1704,6254663.751,898887.4503,6247539.568
29,120,897429.1704,6254663.751,895396.9513,6247783.149
29,117,897429.1704,6254663.751,902150.6696,6253418.113
29,115,897429.1704,6254663.751,898797.9989,6249686.688
29,113,897429.1704,6254663.751,892716.6781,6253417.617
29,111,897429.1704,6254663.751,899975.3757,6252197.331
29,110,897429.1704,6254663.751,890859.8999,6255949.775
29,107,897429.1704,6254663.751,899641.6743,6251421.266
29,106,897429.1704,6254663.751,892999.4991,6251972.58
29,105,897429.1704,6254663.751,897200.104,6253609.11
29,104,897429.1704,6254663.751,902162.4159,6248296.579
29,103,897429.1704,6254663.751,895177.0332,6248868.822
29,101,897429.1704,6254663.751,899260.222,6252858.947
29,100,897429.1704,6254663.751,896307.021,6248669.911
29,98,897429.1704,6254663.751,895781.1484,6248121.332
29,97,897429.1704,6254663.751,901763.6392,6248361.94
29,96,897429.1704,6254663.751,898380.303,6252031.261
29,95,897429.1704,6254663.751,896593.139,6249091.066
29,91,897429.1704,6254663.751,892291.405,6253068.862
29,90,897429.1704,6254663.751,893016.4,6250461.1
29,87,897429.1704,6254663.751,891066.186,6253279.483
29,84,897429.1704,6254663.751,892958.915,6252347.393
29,83,897429.1704,6254663.751,891936.9185,6251109.496
29,82,897429.1704,6254663.751,894713.221,6250499.28
29,80,897429.1704,6254663.751,896036.539,6250234.585
29,78,897429.1704,6254663.751,898218.726,6251175.439
29,77,897429.1704,6254663.751,894529.7,6248105.3
29,76,897429.1704,6254663.751,898620.7,6247103.47
29,72,897429.1704,6254663.751,891798.608,6253877.724
29,65,897429.1704,6254663.751,894486.781,6248894.943
29,64,897429.1704,6254663.751,894855.983,6247409.194
29,62,897429.1704,6254663.751,895878.92,6247215.69
29,60,897429.1704,6254663.751,890974.361,6251308.49
29,59,897429.1704,6254663.751,893477.193,6247457.289
29,58,897429.1704,6254663.751,899936.488,6248962.317
29,57,897429.1704,6254663.751,890079.414,6253450.521
29,54,897429.1704,6254663.751,895560.563,6247489.034
29,52,897429.1704,6254663.751,898811.039,6249310.868
29,49,897429.1704,6254663.751,897318.727,6247633.189
29,45,897429.1704,6254663.751,897509.602,6251289.601
29,44,897429.1704,6254663.751,894737.918,6246547.755
29,37,897429.1704,6254663.751,889486.1799,6255249.484
29,36,897429.1704,6254663.751,892752.8326,6255968.181
29,35,897429.1704,6254663.751,892541.1763,6255192.059
29,34,897429.1704,6254663.751,892809.9241,6253630.106
29,33,897429.1704,6254663.751,893636.8404,6253457.832
29,32,897429.1704,6254663.751,894257.0276,6253687.531
29,31,897429.1704,6254663.751,895026.5192,6253320.012
29,30,897429.1704,6254663.751,896234.7358,6254123.959
28,195,899280.5442,6254548.902,900626.3369,6253112.184
28,194,899280.5442,6254548.902,899962.6971,6251047.65
28,193,899280.5442,6254548.902,898360.8419,6249231.89
28,192,899280.5442,6254548.902,891245.3657,6253164.735
28,191,899280.5442,6254548.902,902518.0489,6247189.228
28,190,899280.5442,6254548.902,903115.7029,6248328.979
